Step,COM_X,COM_Y,COM_Z
462,0.0004145018197250797,0.05576745104079014,0.05990911001900881
463,0.00040191840583512047,0.055650195389655696,0.05991502045495268
464,0.00038720392038839774,0.05553356287706248,0.05991979998526127
465,0.000381083834611141,0.05542364770810914,0.05990429062777164
466,0.00037231135840839466,0.05531634594227675,0.05989677462979176
467,0.0003611080888486361,0.05521071618319656,0.05989335277756512
468,0.00034762106303693233,0.055106227217195214,0.05989171932655008
469,0.0003319443592459478,0.055002566300117316,0.05989051692442734
470,0.00031413759092217093,0.05489954374749233,0.059888946080330935
471,0.00029424018703653446,0.05479704429780958,0.059886526485105174
472,0.00028151245899974266,0.054686705278812156,0.05988529063636674
473,0.00027482217185178,0.05457153040157326,0.059883843536293446
474,0.0002680086182744239,0.05445751464862579,0.05988010645467656
475,0.000260875864501268,0.05434494571958018,0.05987435423115886
476,0.00025331969854794963,0.05423399616930207,0.059866763258805245
477,0.00024527743186467707,0.05412475999198619,0.05985746971266717
478,0.00023669492348558227,0.0540172657560156,0.05984660042747592
479,0.00022751007432221616,0.05391148553117875,0.05983428612363941
480,0.0002176492729058152,0.053807347192591344,0.05982066470653527
481,0.0002070320963325635,0.05370475115913933,0.05980588011912805
482,0.00019558072606157858,0.05360358908579724,0.05979007903107623
483,0.00018323014472351626,0.05350376028400241,0.05977340745793934
484,0.00017824838303024648,0.053398147429874934,0.059758102113760515
485,0.00017921117443685098,0.05328875873557083,0.05974304085145386
486,0.00018029086260430848,0.053180726138066854,0.05972667377599596
487,0.00018112855780397257,0.05307398957266394,0.059709388074970664
488,0.00018150796439485062,0.052968502491606145,0.05969145991493269
489,0.0001812906193493609,0.05286422116667746,0.05967308984440556
490,0.0001802021023824484,0.0527610564152697,0.0596546233003815
491,0.00017820255940323546,0.052658967692396474,0.059636079109832735
492,0.00017525887429083658,0.052557896991465895,0.05961746922534177
493,0.00017134768049243063,0.05245777807409386,0.05959878955253094
494,0.00016645780760952766,0.05235854676602178,0.05958001573848736
495,0.0001606655713353962,0.05226027911478375,0.059561354759130034
496,0.00015393475079587184,0.05216289205810846,0.05954263320336165
497,0.00014625404224935033,0.052066335243818505,0.0595237182281937
498,0.00014081289004377553,0.051979727061898746,0.05949980236585573
499,0.00013775459450909906,0.051903580208165885,0.059470635937234485
500,0.00013486903153464225,0.05182935493799357,0.05944045518569075
501,0.00013178239086311894,0.051756556621119505,0.05940951919394509
502,0.00013358330803562362,0.05167901843219328,0.05937898073648416
503,0.00013526400182593183,0.05160277661901939,0.059347634394719136
504,0.00013649931668465798,0.05152745698920789,0.05931563217345246
505,0.00013707826177072362,0.05145277100492018,0.05928306871542407
506,0.00014154450999658515,0.05137341175058172,0.059250911140495514
507,0.00014547399731122402,0.05129427092764804,0.05921805704082249
508,0.00014870513000354797,0.05121533552204139,0.05918469172791955
509,0.0001511599671757829,0.05113659495343632,0.05915096070294667
510,0.00015279279369197836,0.05105804862493634,0.05911700543832748
511,0.0001535796087839238,0.05097970288345804,0.05908295557888472
512,0.00015352550962373102,0.05090156262840978,0.059048906478848195
513,0.00015347806365193778,0.05082647254851264,0.05901363571814496
514,0.0001576786847919041,0.050756515835256796,0.05897508028831762
515,0.00016321486047516694,0.05069240482360852,0.05893373942920047
516,0.00016873148509424234,0.0506289047169145,0.058892362066325935
517,0.00017402793886532613,0.05056578787047291,0.05885112989496602
518,0.00017897335534476663,0.05050288880569758,0.05881013598809854
519,0.00018347164599295983,0.050440080575706876,0.05876941597894973
520,0.0001874481460807491,0.050377266346540626,0.05872896990766599
521,0.00019084635871446966,0.05031437552711882,0.05868877839372794
522,0.00019362776122414286,0.050251359081076766,0.058648814337600226
523,0.00019608198954001145,0.050189351832983765,0.05860844300166766
524,0.0002028418956085202,0.0501298190301533,0.05856538960156813
525,0.00021119129211074377,0.050076515131041326,0.058518985681821754
526,0.00021950781994665132,0.05002309759921879,0.058472563607772136
527,0.0002275876354422547,0.04996942203111752,0.05842628245109169
528,0.00023529196746090622,0.04991536021172532,0.058380220056382284
529,0.00024251293292124992,0.049860801330393716,0.05833440572131172
530,0.0002491622539344069,0.04980565479537841,0.05828884342195638
531,0.00025635867564701353,0.04975434126445638,0.05824121820609598
532,0.0002648353673884565,0.04970915575196517,0.05819029384452966
533,0.00027382860849842655,0.04966656724289451,0.05813787466965716
534,0.00028245731656832934,0.04962324154361816,0.058085741786761395
535,0.00029425832473667607,0.04957376111655595,0.05803496972348967
536,0.00030580419289771995,0.0495235190977537,0.05798447997266192
537,0.0003174381745816194,0.04947432339674533,0.057933429677875695
538,0.00033027976200676796,0.04943047046107462,0.05787966921679133
539,0.00034433106236397024,0.04939138584185559,0.057823509717489854
540,0.00035848688908156833,0.049352523467017836,0.057767327464118785
541,0.0003722936811660473,0.04931250417682146,0.057711924105827345
542,0.0003856219221394352,0.049271222223927706,0.05765740830383903
543,0.0003992027885364842,0.049231752398976564,0.057602230092013304
544,0.00041392845749608457,0.049197305278093274,0.057544723426932426
545,0.0004295932110066799,0.04916654558562168,0.057485515101823564
546,0.0004451841739250071,0.04913539866412497,0.057426664026392495
547,0.00046026914990817357,0.04910260648902254,0.057368846711894406
548,0.00047515333604524997,0.04906973075067351,0.057311290093849054
549,0.000490784867649175,0.04904048734265366,0.05725209647130015
550,0.0005074744794901606,0.04901564569225757,0.057190814071968354
551,0.000524538204901774,0.04899220073591268,0.057128906878872746
552,0.0005411699765569377,0.04896719433393921,0.057067860601047606
553,0.0005574231406659276,0.0489413207339966,0.05700734734080539
554,0.0005740968966801969,0.04891791253270829,0.056945689603527944
555,0.0005917167736742464,0.048898740953639094,0.056881955264594795
556,0.000609897506287563,0.048881911021505346,0.05681704858780097
557,0.0006278506540055405,0.048864336007239974,0.056752510168391675
558,0.0006496424487434188,0.04883875517240105,0.05668994585630326
559,0.0006722342243853387,0.04881507454350597,0.05662613224718395
560,0.0006962961232270941,0.04879650678649762,0.05656017314532671
561,0.0007213699678083823,0.048781306185574934,0.05649282061250924
562,0.0007465198903101486,0.048765558570773075,0.05642548513526253
563,0.0007712774218062333,0.04874791927908678,0.05635880857562484
564,0.0007963628501417319,0.04873155465012372,0.056291742210817154
565,0.0008224676060269656,0.04871957292308567,0.056223381117903155
566,0.0008495166186764901,0.0487114763063339,0.05615402130329312
567,0.0008768423142464064,0.04870400201466806,0.056084596903388774
568,0.0009040041702543899,0.04869522049879913,0.05601569746827874
569,0.0009312834982162492,0.048686870220043255,0.05594695229598754
570,0.000959305904658755,0.04868198636542006,0.05587762123745281
571,0.0009882224114856897,0.048681012446327165,0.05580759823947387
572,0.0010175107272217404,0.04868133967429659,0.055737568160557326
573,0.0010466755367146696,0.04868068917820291,0.05566815940889231
574,0.0010758682398907744,0.0486799784411095,0.05559915502262088
575,0.0011056888803596407,0.04868203865609443,0.0555298019585736
576,0.0011364229982661759,0.04868797250271515,0.05545977605178884
577,0.0011676796420039212,0.048695844584869696,0.05538955888576439
578,0.0011989295726750925,0.04870322209451293,0.05531979998859968
579,0.0012302149479556763,0.048710298740652976,0.05525041743861643
580,0.0012620473298818134,0.04871952616888453,0.05518073484054458
581,0.0012948027170248308,0.04873246873976919,0.05511028776043805
582,0.0013282218179929788,0.04874788878189554,0.05503937347768689
583,0.0013617612790079532,0.048763402370900974,0.05496863974791342
584,0.0013952981650826406,0.04877851811943458,0.05489822519324465
585,0.0014292792053801533,0.048795179031698235,0.05482756523391934
586,0.0014641617543706686,0.04881520809040307,0.054756105085671386
587,0.0014998493696864671,0.048838026510692814,0.05468396023263928
588,0.0015358539153386933,0.04886146899943163,0.054611727598292095
589,0.0015719480627313996,0.04888455664079632,0.05453969458223321
590,0.001608452378710449,0.048908672692385934,0.05446745406948379
591,0.0016458268720779925,0.04893570036328914,0.054394425177475135
592,0.0016840888904361135,0.04896561147932795,0.05432057002439516
593,0.0017228078015148964,0.048996546369757685,0.054246413496035095
594,0.0017616657003710345,0.0490271827730964,0.05417236402243734
595,0.0018008448756506549,0.049058349128749096,0.05409818852124516
596,0.0018407762780018476,0.04909185982328389,0.05402332598606899
597,0.0018815822479707196,0.04912816112430998,0.05394759966519597
598,0.0019229239071827872,0.04916578904190791,0.0538714215683227
599,0.0019760542410437697,0.04921307876272795,0.053777492290932684
600,0.002024766093235721,0.0492573015447413,0.053690671526766084
601,0.0020711884809465684,0.04930111815381265,0.05360761076589615
602,0.002116398510031312,0.04934500903622422,0.05352662595590251
603,0.002160853557190037,0.049388376590863245,0.0534469929284478
604,0.0022049261536750088,0.04943128640277255,0.05336815017231576
605,0.0022491079654187174,0.04947491682035971,0.05328937579229909
606,0.0022937987126734082,0.049520358007410635,0.053210075714570426
607,0.002339058544388906,0.04956743021775042,0.05313013690073666
608,0.0023847000190159065,0.049615052116511835,0.05304981159166604
609,0.0024306255499744714,0.0496626761393149,0.0529692306838569
610,0.0024769985606105474,0.04971097505634922,0.052888135638649296
611,0.0025240617725762766,0.04976095426134548,0.0528061509464892
612,0.0025718526896086995,0.0498126727998221,0.05272322297997159
613,0.002620179476488713,0.04986518990325335,0.052639665225698656
614,0.0026680928058587378,0.04991497762334626,0.052556876737155984
615,0.0026703335259662966,0.04994877822329627,0.052512497534483865
616,0.0026399385617867704,0.04997819305711645,0.05248262694394127
617,0.0025988155645656754,0.050016223198226344,0.0524446287919745
618,0.0025522067332088803,0.05006516381536281,0.05239435845745425
619,0.002503416186740381,0.050126116824426366,0.052329603986075904
620,0.002428106860779657,0.05019179825424377,0.05227117230039043
621,0.0023372861746304196,0.05026385094351457,0.052215295879039975
622,0.0022359037773353805,0.050340724039142075,0.052159614144912415
623,0.002123618980005977,0.05042712093248893,0.05210574405414651
624,0.0019995380320423028,0.050523991915359,0.05205714266475537
625,0.0018716371544891947,0.050587531279873976,0.052044606427022036
626,0.0017448064948846918,0.05062583596402559,0.05206202653006834
627,0.0016187187304441315,0.050649748160799646,0.052095021584895096
628,0.0014834298653955639,0.05065854510554007,0.0521238074091624
629,0.0013399294901119256,0.05065609940779393,0.05214313357006713
630,0.0012303186249767563,0.05061463624552022,0.05220014398057862
631,0.0011465867919643524,0.0505491453776797,0.05227363125311881
632,0.0010833049547179971,0.050462555934214094,0.052352797341018796
633,0.0010391018169206082,0.050355514001048804,0.05242312041604307
634,0.0010117334302369536,0.05023103496624882,0.05248106553728668
635,0.0009894848111677741,0.05010628122916434,0.05254460572841384
636,0.0009711701391968859,0.04997960290133337,0.052610277084337236
637,0.000958524035584372,0.04985149387116885,0.05267285823361105
638,0.0009472106432838001,0.04972949703066014,0.052725731199982126
639,0.0009376281891178135,0.0496163536290006,0.05277080139745504
640,0.0009333880130570856,0.049503142102539546,0.05281532043314331
641,0.0009352008681427114,0.04938967244410115,0.052861770220672705
642,0.0009435770914065343,0.049276573584003426,0.05291205729255662
643,0.0009587626202205157,0.04916384311268766,0.0529677987139775
644,0.000979693040336985,0.049054953290611714,0.05302845894965752
645,0.0010041051182229559,0.048957178874114424,0.05309118670007711
646,0.001032585141796473,0.048868674336793344,0.05315729938353213
647,0.0010677315165697643,0.04878009159321323,0.053229972627238185
648,0.0010876483880298167,0.048681393764004995,0.053319088872167616
649,0.001096143642295853,0.048574781841688695,0.053420210349505066
650,0.001110267886704421,0.04847030405821579,0.05352205743402191
651,0.0011296297630653067,0.04836273532481138,0.053625283124936765
652,0.0011543617860950675,0.048253160595874985,0.05372899203283278
653,0.001183334687323904,0.04814570356141967,0.05383068844720621
654,0.0012142032188899136,0.04804775402349042,0.05392646243392125
655,0.0012475690963045282,0.047956436645323695,0.05401588403643209
656,0.001286025307755445,0.04786260020137694,0.054101270293453525
657,0.0013048293117169023,0.04775523913209527,0.05419343424257572
658,0.001309226353190921,0.04763519707186535,0.05428987002075638
659,0.0013181248041183905,0.04751611998808636,0.054376761137264695
660,0.0013319584813854522,0.04739634115899103,0.05445597264773956
661,0.0013510398383624173,0.04727494127621282,0.054529038497785016
662,0.0013754481964670389,0.04715157617450466,0.05459734449010815
663,0.001405179425780494,0.0470261774405195,0.054662235835600176
664,0.0014398174226371353,0.04689943244418764,0.054724486615796555
665,0.001475758219416173,0.04678327225523791,0.05478056067201756
666,0.0015131865109319217,0.046677498749220565,0.0548319844631739
667,0.0015364707454768643,0.046566281686760226,0.05489104489261088
668,0.0015509564636082868,0.04645065615368643,0.05495572411194369
669,0.0015690184420824906,0.04633479688169427,0.05502140405388943
670,0.0015911580911491,0.046218379561916344,0.05508927817464157
671,0.0016176562705339267,0.04610122869218472,0.05516010747011199
672,0.0016486816328575723,0.04598322983823408,0.0552343004075255
673,0.0016846808245885962,0.04586413525655749,0.05531213799298911
674,0.001725627942496044,0.04574474833865352,0.05539346700883519
675,0.0017528090615363387,0.04561912089198863,0.05548471790076819
676,0.0017839557808493921,0.04549404108869933,0.05557637800150057
677,0.0018188167916687009,0.045368591181508794,0.0556680753359765
678,0.001837040518828608,0.04523679780423724,0.055765947157071644
679,0.0018562070147667797,0.04511184965969328,0.0558572465306642
680,0.0018772408431531825,0.044992897863110365,0.0559423266954796
681,0.0019018369857886693,0.04487362171838404,0.05602341695598484
682,0.0019303337752599645,0.044754015229687125,0.05610046920842105
683,0.0019629599386350033,0.04463407583227278,0.05617339280694147
684,0.0020002643603577786,0.04451401852710943,0.05624203540382967
685,0.002041870952640178,0.04439362990658902,0.05630654105416715
686,0.0020878094925760944,0.04427302888703582,0.056367054765820886
687,0.002110195405053865,0.04414195011489557,0.056433909240738434
688,0.0021151965094630687,0.044001263371864566,0.05650562359641485
689,0.0021224916674983446,0.04386422107848617,0.05656759887073507
690,0.002132390319684129,0.043728823684671445,0.05662280290387823
691,0.00214574427860263,0.0435939402037896,0.056674248430234754
692,0.0021628164959713483,0.04345954944589648,0.05672399892215542
693,0.002183779901816266,0.043325714942765464,0.05677354238936104
694,0.002208705538097297,0.043192523312028996,0.05682396514921837
695,0.002237598628785545,0.04306006431565984,0.05687604206306011
696,0.0022686630980593443,0.042934119851176865,0.05692800668883364
697,0.0023014008525410828,0.042815631722242564,0.05697963358048929
698,0.002337432293117659,0.042698855507755144,0.05703321449634453
699,0.002377062077901464,0.042583031662123905,0.05708902980297795
700,0.002420354301379167,0.04246808502365873,0.05714690694556484
701,0.0024673229135508605,0.04235395300000533,0.05720651209034805
702,0.002517944344451233,0.04224059211017926,0.05726738897722307
703,0.002572168609597774,0.042127983079451106,0.0573289932623367
704,0.0026040248780342633,0.042002835019135445,0.057396645717489175
705,0.0026192398540466582,0.041868710739348905,0.0574657119949498
706,0.0026357320485141987,0.041735835045772676,0.057531765755067174
707,0.0026544734610225466,0.04160386515469266,0.05759511350913222
708,0.002675355097184065,0.04147465401508203,0.057654962409152556
709,0.002698215241374591,0.04134932323961788,0.057710738692401564
710,0.002723628260105102,0.04122624257516056,0.05776306121782346
711,0.002752121092689219,0.04110401294549368,0.057812575913445845
712,0.002783789662059105,0.04098265958824529,0.057859425676984426
713,0.0028001770271521204,0.04085060698997649,0.05790825331568691
714,0.002818303009871763,0.04072001250577809,0.05795362726680039
715,0.002838902815396683,0.040590609153221546,0.057996433779614366
716,0.002862369536355924,0.04046230053670512,0.058037389412593274
717,0.002872942449284876,0.04032420714980324,0.05808092536889503
718,0.002885314520080398,0.04018760313311025,0.05812257161762756
719,0.0028997571005215618,0.040053401851357376,0.058162833006453474
720,0.0029164764491926907,0.039921765765357095,0.05820229057538243
721,0.0029356808962353823,0.03979258039114424,0.05824187009257772
722,0.002957310703466564,0.039665545783539966,0.05828233140733175
723,0.002981376201607028,0.03954060720290256,0.0583240282062848
724,0.0030078985824289503,0.039417781161647195,0.05836708363302737
725,0.003023331681771063,0.03928673224179839,0.05841438364425147
726,0.003040843014755386,0.03915695809996915,0.05846214534812831
727,0.0030605551338101287,0.03902866480917707,0.058510590858475646
728,0.0030825276588920883,0.03890195037871782,0.0585597017857751
729,0.0031067872714411232,0.038776868860154544,0.05860930375239092
730,0.0031333420325434696,0.03865345793378518,0.05865912713803792
731,0.0031621877435392253,0.038531746472749165,0.058708853523452904
732,0.0031933134581549867,0.03841175372054462,0.05875815122492092
733,0.003212787156909332,0.0382833716078652,0.0588105808175664
734,0.003234000695828688,0.03815574132146397,0.05886069783508191
735,0.00325717897268514,0.03802925765527583,0.05890876748957
736,0.003282516898846189,0.037904245882287746,0.05895505429471179
737,0.003310070550300437,0.03778080538721431,0.05899955442985962
738,0.0033398742142790624,0.037659001273171205,0.05904228710378956
739,0.0033594738520449025,0.03752973345168399,0.0590870559289141
740,0.003380799845787024,0.03740115533884982,0.059128955299058907
741,0.0034041118277652067,0.037273698324246304,0.059168634778788316
742,0.0034295633448927425,0.037147588150696985,0.05920657322942438
743,0.0034572514353940712,0.03702294203860751,0.05924314923786097
744,0.0034872320162543766,0.03689982062441673,0.059278845090772206
745,0.0035195492906499076,0.03677828134403685,0.05931385950975152
746,0.0035426426851641974,0.036649791296753186,0.05935186860530265
747,0.003567549985853073,0.036521911620034576,0.05938833220693939
748,0.003594515240897172,0.036395037501132155,0.05942386176637363
749,0.003623673841441769,0.03626936719766863,0.05945883947657879
750,0.0036551025232256563,0.03614499434760889,0.059493484840727175
751,0.00368884602589308,0.03602195851896895,0.059527894980411805
752,0.0037151817723336785,0.03590318263198623,0.05953936626426076
753,0.0037332540806176632,0.03577879908796391,0.059564019736761384
754,0.003746020258445393,0.03564957151053984,0.05959529887770753
755,0.0037607000613172656,0.03552124086904793,0.05962805108809546
756,0.003777450673532705,0.03539393003349945,0.059661123398161674
757,0.003787022487883429,0.035270413805880925,0.05967092231255368
758,0.0037993741501231746,0.035150501833585555,0.059690272214902335
759,0.003814308244376666,0.03503309728790087,0.05971438267263424
760,0.003831689154189578,0.034917601467331756,0.05974034867817024
761,0.003851425583310817,0.03480368348939572,0.059766401298193765
762,0.003873454828113839,0.03469115779256999,0.05979146191277898
763,0.0038889657006497837,0.03457277977396735,0.059817418903288865
764,0.0039062211284268365,0.03445479331445466,0.059840402172460345
765,0.00391705715935949,0.03433961567264478,0.059838782491232485
766,0.0039304621277671,0.034227650536507115,0.059844524514691806
767,0.003938317485828908,0.034110633776252924,0.059855704029158734
768,0.003942526386947664,0.03398932112829994,0.05986857850309405
769,0.00394850722150633,0.03386851069512965,0.05988021923220785
770,0.003956427730362918,0.03374839471564552,0.0598903924775929
771,0.00396637905769454,0.03362906493067795,0.05989905864373878
772,0.00397841030663024,0.033510557035117274,0.05990627453197343
773,0.00399254586568048,0.03339287270906047,0.05991213365839254
774,0.0040087941616353566,0.03327599215502048,0.059916731769469274
775,0.00402715343164068,0.03315988284071915,0.05992014923510399
776,0.004047611657105883,0.033044460409577335,0.05992245260894066
777,0.004058809509797481,0.03293593535282295,0.05990506466886795
778,0.004072539575449219,0.032830096580231526,0.059895593122384454
779,0.004088628263331874,0.03272600937689544,0.05989029432072001
780,0.004106955383441394,0.03262315062219784,0.05988697308337862
781,0.004127442512891236,0.0325212163043291,0.05988434725235326
782,0.004150039891941355,0.032420023291876154,0.059881662152947907
783,0.004174715415565443,0.032319458389042745,0.059878455759055815
784,0.00420144719260206,0.032219451192863076,0.05987442045432571
785,0.004220344780794039,0.032111782510009554,0.05987195631679652
786,0.004232728288185722,0.03199923757788142,0.05986952011385998
787,0.0042449213456188335,0.03188810164195756,0.059864920102473344
788,0.0042572161885947755,0.03177855517789224,0.059858402266309556
789,0.004269793819978358,0.03167068638683681,0.05985012964557828
790,0.004282787642010055,0.0315645168783814,0.059840234257823685
791,0.004296318112755432,0.03146001429187338,0.05982884345669402
792,0.004310504965298299,0.03135710524495777,0.059816089622197435
793,0.004325464913804979,0.031255691355973045,0.05980211133932239
794,0.004341301631454732,0.031155666266022147,0.05978705076395486
795,0.004358094963022275,0.031056930705593143,0.05977105010986393
796,0.00436796207933428,0.030952160134963724,0.05975628322094177
797,0.004372264430690196,0.030843388028666294,0.05974166602303971
798,0.004376523326047202,0.03073587835833927,0.05972569336961378
799,0.004381081399509721,0.030629591099948193,0.05970875015603375
800,0.004386140701374624,0.030524495378903053,0.05969112033394381
801,0.004391827744411717,0.030420561428009647,0.0596730215694369
802,0.004398229835924537,0.03031775173472392,0.05965462258412565
803,0.004405591771913134,0.030215984668808434,0.05963625264662851
804,0.00441392829061295,0.030115218509808812,0.05961791826274198
805,0.004423251573098167,0.030015398354477744,0.059599620615818194
806,0.004433567352931403,0.02991646752432661,0.0595813440972552
807,0.004444872183202723,0.029818376773576395,0.05956305246592553
808,0.004457072916660072,0.029721215435237928,0.05954494142526446
809,0.0044701975678948305,0.029624919570805278,0.05952682969868009
810,0.004484251257386428,0.029529454521362148,0.05950857861433996
811,0.0044979099773882255,0.029438038317261214,0.059488376610963
812,0.004504627501652912,0.029354232440025906,0.05946293429373983
813,0.0045087679938682805,0.029278061490094463,0.05943330915244614
814,0.0045125284932650694,0.02920341837081035,0.05940244495107814
815,0.004516212549785899,0.029130431665120315,0.05937068379253602
816,0.004520165127131319,0.029058694047555112,0.05933822078837508
817,0.004524626477514717,0.028987889382348055,0.05930516585150898
818,0.004525123057073261,0.02891201033435016,0.059272581274757215
819,0.004526092015577413,0.028836453105953758,0.05923923022781797
820,0.004527750160876438,0.028761143044740957,0.05920529218995562
821,0.004530217086786724,0.028686016490425598,0.059170906289111876
822,0.004529421164828048,0.028606320103939892,0.059137321082534396
823,0.004529127413596873,0.0285268469495766,0.05910325996853613
824,0.004529469337594333,0.02844760434781468,0.059068926562887245
825,0.004530504048528189,0.02836860025905267,0.05903446872627848
826,0.004532255802856491,0.02828983082282589,0.05900000309965242
827,0.0045347387718856135,0.02821127500036548,0.0589656265204957
828,0.004536028402267636,0.028138526277008476,0.05892889607146601
829,0.0045348645460407165,0.028075094271816328,0.05888769364102848
830,0.004532546385004611,0.028016000994048617,0.05884453555002307
831,0.004530290428684301,0.027957353354304604,0.058801501391215344
832,0.0045282872726490515,0.027898956860099605,0.05875872790318818
833,0.004526674457703196,0.027840653917509985,0.05871627416884707
834,0.004521852889348582,0.02777679774642795,0.058675053119498374
835,0.0045172006036025445,0.027713079830700583,0.05863391548608673
836,0.004512956408402259,0.027649281273972762,0.05859292733029661
837,0.0045092522030666755,0.02758528473424492,0.058552111164374074
838,0.004506140188807749,0.027521086457583176,0.05851143821287615
839,0.004501195314141827,0.027464518121610836,0.05846677649879657
840,0.004494126941834646,0.02741559205490343,0.058418038054019704
841,0.004487064436364261,0.027366865400630633,0.05836911474246947
842,0.00448032901463417,0.02731774929234961,0.0583203985070018
843,0.004474064196350019,0.02726811948130019,0.05827197106166856
844,0.00446838713661766,0.02721785312452757,0.058223869552192914
845,0.004459603386871597,0.027161201360817733,0.0581770641003508
846,0.00445124633788322,0.027103868979132688,0.05813036144672383
847,0.004441434688281489,0.027052355195535942,0.05808042848250554
848,0.004429501823504053,0.027008271162768563,0.058026420102436284
849,0.004417041894865573,0.026965877063749494,0.057971361153140964
850,0.004404920465121065,0.026922584313139,0.05791674096107994
851,0.004393276155092031,0.02687830952336122,0.0578627310053226
852,0.00438220257247141,0.026832966516700477,0.05780944382501719
853,0.004371773287720817,0.026786469216427123,0.05775695298008829
854,0.004360496387526899,0.02674377731932286,0.0577027195414825
855,0.004347195641965159,0.026708220833976826,0.05764499152124771
856,0.004332818504256292,0.026676022794446117,0.057585676470741524
857,0.00431881325580893,0.026642447321212022,0.057527251190938475
858,0.004305371560201374,0.026607372558173317,0.057469852336459175
859,0.004292630729022914,0.026570684223932613,0.05741354826308451
860,0.004279772133781578,0.02653527955676056,0.057356841607817954
861,0.004265303695371791,0.02650588575775445,0.05729727266054934
862,0.004249402782866238,0.026481303895447172,0.057235376755962
863,0.004233639982227047,0.026456130550634758,0.057173885558647906
864,0.00421855721269053,0.02642901782402124,0.057113533981786424
865,0.004204317664381072,0.026399850796919,0.05705438876165524
866,0.004189385499540631,0.02637397808340649,0.05699372482752052
867,0.004172553136006904,0.026354824369276834,0.05693007873123646
868,0.00415500249527429,0.026338152971816384,0.0568649724283915
869,0.004138174045259965,0.026319190933714844,0.05680091138262063
870,0.004122304150379051,0.026297697676296843,0.05673812204537469
871,0.004106361877226172,0.02627745917418155,0.05667475382910732
872,0.004088862692139778,0.02626317496303576,0.05660896644640178
873,0.004070119393578804,0.026253509626087336,0.056541391382648264
874,0.004051596935971911,0.026243019025165147,0.056473823030364176
875,0.004034110192713011,0.02622938599179602,0.05640751968820165
876,0.004016919357132188,0.026215566821725284,0.056341267541320884
877,0.0039985136255238415,0.02620677810042743,0.056273393539915485
878,0.0039787987628146235,0.026203240227177738,0.056204052987006564
879,0.00395883286272055,0.026200711227457887,0.05613445596963549
880,0.0039395086729792405,0.026195799970359132,0.056065606905360846
881,0.00392051774271483,0.026190165300644098,0.055997186526048806
882,0.0039007801203513994,0.026188191992142708,0.05592811883799513
883,0.003879843170174267,0.026191335943287892,0.05585803426839033
884,0.0038584879166154496,0.026196418469717587,0.05578775561348042
885,0.003837675984378793,0.02619976552379746,0.05571829109309461
886,0.003817343389678853,0.026201874047098315,0.05564955200249624
887,0.0037965088485983397,0.026206634587820608,0.055580510170770175
888,0.0037745177535639285,0.02621629399336165,0.0555105383554482
889,0.00375188868736903,0.02622873124691188,0.05544015966905865
890,0.0037295988973343273,0.026240276487526235,0.05537036910183387
891,0.003707824313122334,0.02625039862102747,0.05530133042595145
892,0.0036857432251400715,0.026262264442487932,0.055232160569556474
893,0.003662573527852005,0.026278590236233974,0.05516206697713965
894,0.0036385639611303225,0.026298274426467063,0.05509128952888528
895,0.0036145844721078846,0.026317970854384243,0.05502069213447742
896,0.0035910559470730286,0.02633635442993379,0.054950687564112526
897,0.0035673693695639796,0.026355767240033953,0.05488061106603988
898,0.0035426940504187546,0.026379109528587078,0.05480959671912169
899,0.0035170449610790228,0.026406180090468308,0.054737639358416246
900,0.0034912323299773093,0.026434046966328277,0.05466555406865775
901,0.003465787813222284,0.02646082105000355,0.05459391102501511
902,0.003440297580792029,0.026488000966365603,0.05452227962410961
903,0.003413932323101105,0.026518433465256636,0.05444979310350086
904,0.003386488781479095,0.02655267445714142,0.054376229075232596
905,0.0033586170265176947,0.026588374542547203,0.05430224948643235
906,0.0033309538717285524,0.02662330750972588,0.05422854709836809
907,0.0033033267826813703,0.026658148466333846,0.05415494735332688
908,0.0032750026717370136,0.02669547350843628,0.05408065528437367
909,0.0032456298350459307,0.026736409068392024,0.054005279064192
910,0.003215673822924198,0.02677925329394499,0.05392930115605074
911,0.0031857963278201524,0.026821682392267964,0.05385345667175618
912,0.003143890547786242,0.02687306838657307,0.05375989080525917
913,0.0031063006421327426,0.026923222690069873,0.05367301248809726
914,0.003070760054224925,0.026974622972719468,0.05358944311159343
915,0.00303668353050174,0.027025810872737588,0.05350808875177023
916,0.0030040044935310244,0.027074920065334282,0.05342866811377361
917,0.002972105981002127,0.027122950976783133,0.05335033384572775
918,0.002939918092972217,0.027172937685051576,0.053271726855207015
919,0.0029068473669410407,0.027226375344393535,0.05319207556145776
920,0.0028732447958902166,0.027281597402596985,0.05311174810667446
921,0.002839762747481169,0.027336071502483815,0.0530315250099798
922,0.0028064368422028993,0.0273896610727447,0.05295143326622018
923,0.002772621637158843,0.027444726772789592,0.052870623352259706
924,0.0027377936417697867,0.02750306849709285,0.05278840447763677
925,0.0027021852116630185,0.02756369177569195,0.05270506476880793
926,0.0026664507459316328,0.02762414037187127,0.05262147868294926
927,0.002630833142660541,0.027683615225512194,0.0525379899227298
928,0.002594890130122309,0.02774390503238345,0.05245399673903666
929,0.0025580797009951478,0.027807032239917477,0.05236875678722232
930,0.002520447001177385,0.027872698324504917,0.05228234105624796
931,0.0025261153738496364,0.027921534792153774,0.052235080293668426
932,0.002561474214704359,0.02796332661173762,0.052202712668869236
933,0.0026038947890232264,0.02801257547132281,0.05216227776087454
